Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,time
8,2,4,2,0,9,4,3,3,0.6567798782979598,2000-01-03
1,4,9,6,6,10,3,5,0,0.6179462874699505,2000-01-10
3,6,0,8,0,2,3,0,2,0.8330695771604172,2000-01-22
5,6,2,7,9,4,0,1,9,0.7980032216795909,2000-02-04
7,4,9,4,3,8,5,5,5,0.9606145319769045,2000-02-03
6,10,9,5,3,10,2,6,9,0.11660964009649166,2000-02-08
0,6,2,10,0,9,2,1,8,0.5891434336232174,2000-01-31
5,0,0,10,8,9,2,4,2,0.9654049918826674,2000-02-09
0,5,9,4,8,10,5,10,6,0.6843599866599474,2000-01-30
3,5,0,3,7,10,7,0,1,0.43019050450341667,2000-02-18
9,7,9,9,0,9,3,9,4,0.2254544613180044,2000-01-06
2,2,3,0,8,3,3,10,5,0.37138365065435164,2000-02-18
8,3,0,0,4,4,3,3,3,0.12774676138348706,2000-02-18
1,3,3,0,4,2,1,7,1,0.1054901266857361,2000-01-02
1,10,4,8,5,3,3,6,5,0.8508289957755535,2000-02-05
7,6,2,9,6,6,7,3,7,0.2740896763861089,2000-01-03
9,1,7,1,3,0,8,0,7,0.8927642178518344,2000-01-11
5,6,10,5,3,10,10,3,3,0.22200135394764486,2000-02-08
6,10,1,0,9,10,6,5,7,0.15085137807266502,2000-01-05
7,10,5,10,8,0,3,5,8,0.6983577456732764,2000-01-11
7,8,3,9,1,9,2,10,4,0.6670481277742721,2000-01-08
5,5,7,10,2,9,7,10,0,0.7002882887412218,2000-01-02
7,1,0,6,7,1,10,10,1,0.7962681547734486,2000-02-12
2,0,4,9,7,0,5,4,5,0.9822245882061178,2000-01-26
3,7,3,10,10,4,10,0,2,0.07006509447456943,2000-02-16
6,7,5,7,4,6,7,5,5,0.4058698752551173,2000-02-20
10,8,0,4,9,4,0,1,0,0.32962080685075723,2000-01-15
4,1,5,0,4,2,6,9,0,0.22868710394293357,2000-01-21
8,3,3,7,6,7,1,0,6,0.16840551392056868,2000-01-19
4,0,4,4,3,10,3,3,5,0.2601395192706224,2000-02-04
3,10,3,7,3,10,5,10,8,0.6881625698926858,2000-02-13
5,1,0,2,8,1,10,8,6,0.005282791898980399,2000-02-10
4,10,2,7,1,6,3,5,9,0.8481647760960589,2000-02-15
6,7,7,6,8,8,5,4,0,0.5003055829831897,2000-02-06
6,0,2,1,5,9,4,0,4,0.3864583274648369,2000-01-18
7,9,5,9,1,1,9,7,1,0.437504779062152,2000-01-15
9,3,2,2,5,3,4,4,8,0.6776486400273969,2000-01-28
10,1,10,8,5,10,2,0,4,0.4586090453734024,2000-01-20
5,6,0,1,4,5,0,7,3,0.35927894215135925,2000-02-03
8,4,8,2,7,3,3,3,1,0.29051283472101297,2000-02-16
5,9,0,6,7,5,1,6,9,0.5690505454027976,2000-01-19
7,5,2,7,4,10,10,7,6,0.736092165438664,2000-02-19
2,6,1,1,5,6,6,9,6,0.6620021435060595,2000-01-17
0,3,0,6,10,9,8,4,3,0.2510784714943717,2000-02-12
4,2,10,9,6,10,5,3,3,0.6088411859531049,2000-02-05
4,7,7,5,6,6,9,8,3,0.3407760247277569,2000-01-25
3,7,6,3,8,2,0,2,1,0.3866271103618908,2000-02-10
6,8,7,5,4,4,8,5,3,0.2737169812190886,2000-01-10
9,1,10,9,1,6,1,5,9,0.9006071349136233,2000-02-17
3,0,8,0,7,5,5,10,0,0.9456225058138895,2000-01-26
2,7,10,0,2,10,0,1,7,0.030324546532252805,2000-02-11
1,7,5,8,5,9,5,3,1,0.5655535653578526,2000-02-03
7,2,7,1,0,0,1,1,4,0.9240415631227171,2000-01-01
0,3,4,2,10,5,3,4,9,0.29680519585037834,2000-02-14
1,4,1,9,7,9,6,10,2,0.8122507621276245,2000-02-15
2,1,3,8,7,1,5,10,10,0.8559374949669118,2000-01-07
7,5,6,3,10,1,0,7,7,0.8202887364992608,2000-01-27
9,5,4,7,0,7,9,7,9,0.663488139967927,2000-02-14
10,7,1,7,9,6,6,1,6,0.9670511965724093,2000-01-18
5,3,7,2,8,5,2,9,8,0.31828611725424916,2000-01-11
5,5,10,5,7,4,0,6,7,0.7782791597485866,2000-02-16
6,8,6,10,2,5,7,0,9,0.8446834614286414,2000-02-20
3,8,3,2,1,1,6,10,6,0.5375392783335158,2000-01-16
2,0,5,4,0,3,0,1,2,0.7988976851460349,2000-01-22
1,9,3,3,9,3,10,5,3,0.06024810588517904,2000-02-18
0,5,3,8,0,10,2,4,6,0.33961151906521925,2000-02-10
9,9,8,8,3,5,0,0,0,0.1778745263516136,2000-01-19
7,8,9,8,0,5,7,0,10,0.9253094516958625,2000-01-23
8,5,7,5,2,5,9,1,8,0.16689236521605177,2000-02-02
5,1,10,0,5,4,4,9,5,0.5734026590675187,2000-02-01
4,0,5,8,3,4,2,1,10,0.9733632609577978,2000-01-23
2,0,6,8,1,1,8,5,8,0.9280748754523394,2000-02-01
0,6,3,6,4,2,3,8,4,0.4576172780292459,2000-02-10
0,5,2,4,7,1,0,6,1,0.19578758682308361,2000-02-18
5,9,1,9,5,4,1,0,5,0.29592325391976115,2000-01-21
1,3,0,1,3,5,2,9,6,0.37828034215264394,2000-01-24
0,6,3,9,9,10,7,3,5,0.3769245648830424,2000-02-08
3,1,0,7,6,7,5,9,4,0.7127798264129549,2000-01-27
0,5,3,5,0,1,4,8,7,0.1310215332477529,2000-02-12
9,3,1,1,8,6,10,5,3,0.40480459307840455,2000-01-23
9,10,9,3,3,5,10,9,7,0.23394485911734686,2000-02-06
0,9,1,5,0,7,3,2,2,0.24411211639241004,2000-01-24
9,8,3,2,7,4,2,2,1,0.9974612224937515,2000-02-13
4,9,9,3,3,3,8,1,3,0.34298802806790174,2000-02-11
1,10,0,5,6,9,1,9,2,0.3751051183884029,2000-01-09
9,7,9,10,3,6,1,3,10,0.995601968356912,2000-01-07
2,0,1,3,9,4,2,3,8,0.368738171902792,2000-01-24
0,3,5,1,1,10,9,3,3,0.5306658774660628,2000-01-02
7,4,7,3,8,5,8,1,2,0.3268651478725698,2000-02-10
6,4,5,2,0,4,3,1,4,0.4703081469650271,2000-01-21
9,9,2,9,5,1,7,7,2,0.06485744941409466,2000-01-22
8,7,5,8,1,8,4,4,2,0.7317897174511944,2000-02-08
5,7,10,0,1,1,10,6,6,0.9354441426147294,2000-02-01
2,4,0,8,3,10,6,8,9,0.14551559430111216,2000-01-15
8,3,7,2,8,10,5,0,4,0.44561728841769555,2000-02-08
3,7,4,8,5,5,2,9,2,0.5115331462993822,2000-01-23
5,2,7,2,7,7,6,10,7,0.5579050616069909,2000-01-10
5,2,5,5,6,1,7,10,6,0.31655902781279954,2000-02-07
5,2,4,9,7,8,10,1,9,0.040568525636985986,2000-01-10
4,5,3,5,6,5,2,8,6,0.4801111775231842,2000-01-11
2,10,0,5,0,2,6,3,9,0.8341213093353692,2000-02-20
2,6,3,4,10,6,4,1,4,0.8599292022397748,2000-02-07
10,6,0,5,8,4,0,4,6,0.21214492522590034,2000-01-29
6,5,3,3,2,9,5,3,9,0.08499683739250874,2000-01-29
8,10,7,7,1,1,9,6,6,0.5047541941275256,2000-01-02
4,2,4,5,9,10,1,3,1,0.22442418460272517,2000-01-19
1,3,0,4,0,2,4,6,0,0.9395222031130462,2000-01-14
4,10,3,1,6,5,4,0,4,0.9360374673129572,2000-01-26
1,7,3,0,8,2,6,7,7,0.8051483244213165,2000-01-16
2,4,8,6,1,5,4,5,5,0.7766361112473339,2000-02-18
8,5,9,7,2,10,0,6,9,0.5611173437504341,2000-01-01
4,2,8,4,3,3,5,0,10,0.16002045415958666,2000-01-10
0,4,0,5,2,10,0,6,4,0.37057409679781395,2000-01-17
0,4,9,5,8,9,4,1,4,0.0622234564349019,2000-02-02
9,4,6,2,4,3,7,3,5,0.9010541124256094,2000-01-05
5,8,10,10,0,5,3,7,9,0.31752294360092015,2000-01-08
4,6,3,10,5,5,6,9,6,0.17347116751214353,2000-01-02
2,6,0,5,6,8,1,5,1,0.27110638942553034,2000-01-11
1,6,3,10,5,0,1,8,3,0.25763356586724806,2000-01-23
5,5,2,4,6,10,0,0,10,0.30627664504020713,2000-02-17
5,1,5,0,7,5,3,10,5,0.9097942346589516,2000-01-31
8,4,10,6,8,6,4,9,1,0.27981612313549686,2000-02-04
1,2,2,0,4,4,5,9,6,0.31881461136273226,2000-01-31
7,8,2,2,5,4,9,4,5,0.34616115965180083,2000-02-02
8,0,1,6,5,9,7,9,8,0.5318532636635348,2000-01-27
4,3,2,5,9,0,6,0,4,0.898687427968877,2000-01-22
9,5,2,6,2,6,8,10,4,0.1353521787151205,2000-01-24
1,5,2,5,6,8,4,3,2,0.6215401401208995,2000-01-09
7,3,3,0,3,4,3,3,1,0.5824969134036784,2000-01-23
7,1,5,3,4,4,7,2,3,0.3275210071210668,2000-01-03
2,6,2,10,4,1,6,5,7,0.25244544331641483,2000-02-04
10,3,8,7,1,6,2,4,3,0.9749916289331073,2000-01-20
5,2,6,4,9,3,4,7,5,0.17626820255930675,2000-02-08
8,8,8,2,6,3,4,6,10,0.742036945189961,2000-02-08
1,6,1,8,4,10,9,7,6,0.7751903853774875,2000-02-02
7,5,7,3,0,9,9,10,6,0.7824147614692736,2000-01-06
5,1,0,3,0,10,5,4,6,0.7906835728171053,2000-02-12
8,0,4,2,10,2,2,8,2,0.029154794510208415,2000-02-03
1,0,3,3,6,1,6,6,7,0.11677242163792789,2000-01-09
5,10,1,10,0,9,9,5,9,0.029495611877920824,2000-01-18
1,2,5,2,5,4,2,9,2,0.662130621807477,2000-01-26
4,9,9,8,5,9,0,1,1,0.7844006233409551,2000-02-04
7,1,7,1,4,1,10,9,1,0.49960392980684964,2000-02-06
0,9,1,8,2,4,3,5,8,0.03610713221953632,2000-02-07
5,6,6,0,4,10,0,3,7,0.3870074680120399,2000-02-18
9,4,9,7,1,10,7,8,0,0.4731073371260158,2000-02-05
0,0,5,4,4,4,4,4,8,0.8543433266850665,2000-01-27
9,1,6,8,9,4,1,7,1,0.4682839886997646,2000-01-04
4,6,10,8,4,8,5,3,1,0.9273124358165563,2000-02-16
5,5,10,5,3,3,1,0,4,0.31528804325543003,2000-02-03
0,3,6,8,5,9,7,8,6,0.9079107058551277,2000-01-28
5,2,3,0,4,5,5,3,7,0.8658718612042864,2000-02-15
2,4,2,5,1,6,1,9,7,0.12043386038600012,2000-01-25
5,5,6,7,6,0,9,5,8,0.4651111550757443,2000-01-15
10,0,8,1,5,7,4,8,1,0.14055294547441033,2000-01-19
6,5,0,1,10,9,7,9,0,0.4649015510656914,2000-01-24
9,4,10,4,9,1,8,5,4,0.967967019942958,2000-01-25
9,4,0,0,1,9,2,5,4,0.33036341866802565,2000-02-09
7,0,9,5,6,2,7,7,10,0.2909682366961228,2000-01-05
2,9,4,3,1,3,1,6,3,0.23327307664098218,2000-01-31
7,2,5,0,5,0,1,2,2,0.2044499971275614,2000-02-12
8,10,10,6,6,7,4,9,9,0.3428300767594413,2000-01-15
1,3,1,1,5,1,10,3,9,0.017682713535265626,2000-02-04
0,3,5,0,6,2,0,6,7,0.1084531225217491,2000-01-01
5,5,5,6,1,1,0,2,3,0.9351247732350338,2000-02-17
9,4,7,5,6,3,5,5,8,0.49852521200298894,2000-02-02
8,1,10,7,8,9,1,10,6,0.8373713644684077,2000-01-06
1,4,3,5,0,8,7,9,3,0.9917085833543977,2000-02-03
7,0,4,5,0,8,0,5,0,0.26078662397072316,2000-01-22
0,5,0,1,6,2,4,4,6,0.46379584961809583,2000-02-08
8,5,9,5,7,10,1,5,7,0.2298925279773285,2000-01-07
10,0,6,5,0,2,2,8,0,0.9521915919644313,2000-01-21
7,10,10,10,1,0,3,2,10,0.5154539930769442,2000-02-11
9,6,8,7,10,7,4,0,0,0.8204195089021075,2000-01-30
1,5,2,4,8,2,10,4,9,0.5052058170431766,2000-01-16
10,7,4,10,9,5,3,7,7,0.2785532303301377,2000-01-18
10,3,6,10,1,10,10,9,7,0.06776513760493996,2000-01-25
0,3,3,0,3,7,1,8,10,0.8148546627901442,2000-01-23
1,0,3,2,1,1,4,10,8,0.33336461010358576,2000-01-02
5,10,3,8,5,4,8,8,4,0.12319732494011304,2000-02-09
10,5,6,4,5,2,10,1,1,0.19269273333177994,2000-02-06
7,4,0,1,0,5,5,5,4,0.6300433271506697,2000-01-16
4,9,2,1,0,0,5,8,7,0.9890589153900975,2000-01-21
10,7,2,6,2,7,4,6,8,0.3092601054797993,2000-02-11
6,10,2,6,0,7,7,10,9,0.9661023804555146,2000-01-07
4,0,2,4,10,2,1,4,1,0.23539080862328,2000-02-12
5,8,3,0,4,7,5,4,5,0.8082445811207704,2000-02-08
9,5,8,2,9,6,9,0,10,0.8186388460866875,2000-02-02
6,2,10,9,8,1,10,10,0,0.28840202550991134,2000-01-13
7,5,7,6,2,10,9,2,7,0.3334784116663716,2000-01-29
6,10,6,1,6,6,7,2,1,0.2543140984898117,2000-01-09
1,4,0,2,9,7,3,8,4,0.8483136526573665,2000-01-06
1,7,10,2,6,1,10,0,9,0.6923244947540473,2000-01-06
2,5,0,10,4,10,1,4,8,0.7955331690452482,2000-02-07
7,9,10,4,0,3,3,8,7,0.7767276164296154,2000-01-19
9,7,8,3,6,1,5,6,9,0.7087346132691192,2000-01-30
4,8,4,9,5,8,6,7,1,0.08103662911349008,2000-01-12
9,1,9,6,8,6,2,10,6,0.633261215040618,2000-01-11
0,9,5,7,7,4,2,9,1,0.05926310686406144,2000-01-16
10,8,0,1,4,0,2,6,10,0.4434790049525529,2000-01-29
8,1,3,8,5,9,1,2,5,0.9176470233632567,2000-01-19
0,0,3,5,6,5,0,4,10,0.6569276725971472,2000-01-11
1,9,1,6,7,4,4,9,3,0.2060152721568842,2000-01-25
7,8,3,3,7,9,6,2,5,0.5706051716143168,2000-01-31
4,5,0,7,5,9,1,5,5,0.5765590449537453,2000-02-12
3,7,5,0,1,9,8,3,9,0.5662275286709392,2000-01-27
10,3,7,1,2,2,6,0,1,0.46753919542672373,2000-02-12
5,0,1,2,0,9,9,8,5,0.3287491560361415,2000-02-08
7,0,3,9,9,4,3,1,1,0.8953799720618586,2000-01-24
8,8,7,8,8,10,0,8,1,0.24435239389399233,2000-01-07
1,3,2,5,10,7,8,2,0,0.7879374707273116,2000-01-28
10,3,7,2,5,1,8,5,6,0.5829258051131397,2000-01-30
7,1,4,4,5,9,2,3,6,0.1800730143809942,2000-01-08
10,1,9,5,0,0,5,4,10,0.7660094207784374,2000-02-13
10,9,10,7,10,5,0,7,3,0.04525648754682221,2000-02-03
4,4,5,5,6,3,3,0,10,0.051461507639412485,2000-02-01
8,10,0,8,4,7,1,6,2,0.016229300106531896,2000-01-05
3,1,8,6,8,0,10,4,8,0.5708235882362135,2000-01-14
5,10,8,1,8,5,8,2,8,0.7093529471175903,2000-02-16
0,5,5,4,5,7,4,8,1,0.4570963751410131,2000-02-10
4,8,4,6,2,4,1,7,5,0.7873376636971764,2000-01-27
5,6,5,5,0,5,10,0,5,0.11435111383230279,2000-01-09
6,1,5,5,8,6,4,6,7,0.48662406526518687,2000-02-17
5,3,1,0,4,0,6,3,4,0.3618628942312624,2000-02-10
7,10,4,5,9,6,9,1,0,0.860192464829084,2000-02-18
8,4,10,4,8,10,4,0,1,0.3908559338272901,2000-02-17
6,8,9,1,6,8,3,10,8,0.8189095702092892,2000-01-23
5,2,0,2,5,2,10,0,8,0.8277007962519147,2000-02-14
2,0,0,2,1,9,8,9,8,0.8218233115300074,2000-01-25
5,2,7,0,6,6,4,2,5,0.11098019293609751,2000-01-12
6,8,10,2,2,2,5,9,0,0.6240855864418036,2000-01-10
8,5,10,8,8,2,9,8,3,0.20446034077473385,2000-01-30
10,10,5,0,5,3,10,10,5,0.9163926981429186,2000-02-12
4,2,1,1,6,8,5,7,5,0.4474674285028365,2000-02-20
2,5,8,6,3,10,3,2,6,0.31717024335207433,2000-01-22
1,2,1,2,3,1,8,5,1,0.30738757915059634,2000-01-20
8,6,3,9,9,3,3,7,10,0.7028542747435989,2000-01-20
3,10,4,7,6,4,10,2,2,0.20525318915345403,2000-02-09
3,4,3,2,4,6,8,8,3,0.1361836414955706,2000-02-13
10,4,2,4,0,8,2,2,6,0.49156282237972615,2000-01-19
10,2,10,9,0,2,10,1,5,0.05282078301917181,2000-01-11
4,2,5,7,7,3,5,10,8,0.44042256706147465,2000-02-19
10,4,9,5,9,3,9,4,1,0.022417469895387176,2000-02-05
5,1,7,2,8,10,9,8,10,0.09779519854725593,2000-01-17
2,8,4,10,10,5,9,3,5,0.02891434076015864,2000-01-27
3,7,2,3,2,1,7,1,3,0.31265515566649993,2000-01-11
10,7,5,1,5,7,5,0,4,0.5184483034325713,2000-01-29
9,0,1,3,4,6,10,9,6,0.41558624788456255,2000-01-12
8,4,5,4,3,5,1,2,4,0.14380458725977763,2000-02-17
8,1,8,5,8,5,9,6,2,0.1937899224947499,2000-02-04
7,4,4,0,10,4,5,3,4,0.6195764949701472,2000-02-15
0,6,2,8,2,9,2,10,10,0.4941673813831493,2000-02-20
2,4,5,1,4,1,5,7,7,0.007169695998746839,2000-02-09
3,9,7,1,5,8,8,8,4,0.5104842689683973,2000-02-08
1,6,3,5,4,2,7,10,0,0.8490548479228845,2000-01-27
7,10,5,9,7,3,6,5,6,0.8486984811191988,2000-02-18
2,1,1,0,9,0,4,6,2,0.4527833038848962,2000-02-12
8,3,7,9,3,3,7,1,7,0.9737965429065504,2000-01-29
7,4,8,2,5,8,2,8,4,0.9742174406616732,2000-01-26
8,0,6,9,8,3,9,4,2,0.6524034139920498,2000-01-05
0,9,2,5,0,2,1,0,10,0.0013210743122400448,2000-01-24
5,7,5,5,5,5,4,10,4,0.16468682730990836,2000-01-31
4,0,6,6,2,1,7,1,7,0.9952820453128342,2000-01-04
6,9,5,10,8,9,9,2,6,0.000987830632136033,2000-01-06
6,3,8,0,3,7,2,9,3,0.3743650328463548,2000-02-13
3,5,0,1,7,8,2,5,6,0.10054549107057409,2000-01-05
5,2,5,2,0,0,8,0,9,0.10754535155318534,2000-01-12
8,1,8,2,0,6,7,3,2,0.3206435683369022,2000-01-22
0,0,1,5,7,3,9,10,10,0.02592604305998747,2000-02-02
3,6,1,9,0,1,0,4,5,0.8212785164319132,2000-02-20
0,9,3,6,4,4,4,3,4,0.42963669851339137,2000-01-09
10,3,5,8,9,5,0,5,9,0.8047766666372349,2000-01-19
1,10,4,9,1,1,10,7,4,0.7568922481499599,2000-01-11
9,8,9,6,10,10,8,1,3,0.9831014423334585,2000-01-21
10,7,3,7,3,3,8,0,0,0.15001700622588,2000-02-07
5,4,6,2,10,4,3,5,9,0.07926684123967043,2000-01-23
1,0,7,1,6,2,1,3,5,0.8678418187395447,2000-02-02
9,10,3,9,7,8,9,8,0,0.030554660927687993,2000-01-06
0,5,4,4,6,1,3,0,8,0.1982210019636894,2000-01-25
9,1,8,0,9,4,4,6,0,0.15582591568795046,2000-02-18
4,7,4,5,6,7,3,0,5,0.6043434317785585,2000-01-08
0,0,5,0,9,0,4,5,5,0.31762521242490505,2000-01-25
8,8,6,6,7,7,8,2,6,0.6310422188396817,2000-02-09
0,2,4,5,1,8,9,0,5,0.6918589416621669,2000-01-04
0,6,9,10,9,1,8,0,5,0.4603809605068241,2000-01-20
5,5,8,5,9,1,4,0,0,0.6589477878022358,2000-01-19
5,7,5,5,9,1,8,2,10,0.0009287999639188138,2000-02-12
4,6,8,3,1,9,1,4,2,0.8974106320114819,2000-01-08
7,0,1,0,4,7,3,1,10,0.11829248578846463,2000-01-15
10,1,5,9,8,1,0,6,6,0.901769755823152,2000-01-07
4,10,5,9,5,3,3,6,1,0.46623742747518726,2000-01-31
3,10,2,10,1,9,10,5,0,0.4025937612606917,2000-01-05
6,3,5,9,5,2,0,9,6,0.12214223473504304,2000-02-05
4,4,4,2,3,10,7,9,1,0.4001849770548519,2000-02-15
10,7,3,4,1,2,3,0,6,0.4466390330194483,2000-01-07
7,1,5,5,1,1,7,4,3,0.8024473433896812,2000-02-19
6,9,9,10,8,4,3,9,10,0.9776842129220503,2000-01-02
8,7,10,4,3,8,5,8,7,0.5767461767448192,2000-02-04
9,5,5,4,10,9,6,5,7,0.12300707155928181,2000-02-03
5,7,10,10,5,6,3,1,4,0.28548138282413404,2000-01-09
0,3,8,10,10,5,10,1,7,0.8289430642149443,2000-01-30
2,9,4,10,10,10,1,6,1,0.2222200963860873,2000-02-05
7,1,10,2,8,7,7,0,2,0.7161753129447544,2000-02-11
3,0,6,7,4,8,1,0,0,0.7574202035652486,2000-02-03
4,1,5,5,7,2,5,8,2,0.8025693586605526,2000-01-05
6,2,7,5,1,7,8,2,8,0.05931855093004157,2000-01-04
8,2,6,8,1,3,1,6,5,0.5503248519658523,2000-01-26
10,5,10,2,0,1,2,3,4,0.7237289606305608,2000-01-15
9,9,9,2,6,10,9,1,1,0.8525667378681381,2000-01-23
4,5,0,3,2,10,4,10,8,0.260463257818625,2000-01-05
10,5,8,10,5,1,2,9,10,0.0556110466873837,2000-02-08
5,2,2,3,10,3,8,4,10,0.7991174665966392,2000-01-25
0,4,3,4,1,2,10,3,7,0.5021241750807678,2000-02-20
7,3,9,8,3,2,0,8,3,0.11259877913199101,2000-02-06
5,7,9,3,8,7,2,7,8,0.5856983430672777,2000-01-16
10,9,0,2,8,0,7,6,6,0.27791490705445343,2000-02-12
2,1,0,4,4,5,4,6,1,0.49273186845081784,2000-01-16
8,0,7,0,1,7,5,10,4,0.4053248499065609,2000-02-04
3,4,0,9,7,9,2,9,5,0.7433033061592427,2000-01-08
6,6,8,10,6,8,4,2,0,0.5096269470968973,2000-02-19
5,5,0,10,1,2,8,3,8,0.9342102441417973,2000-02-05
1,2,0,5,3,6,6,1,5,0.9965858003174769,2000-02-12
6,9,6,0,3,8,7,8,5,0.7672525079671538,2000-01-13
4,0,4,4,8,0,5,3,8,0.8110594449712452,2000-01-03
0,8,3,8,6,6,7,6,2,0.13805581974722791,2000-02-03
5,0,2,1,7,6,0,9,10,0.9660913246460011,2000-01-12
1,7,9,5,3,0,4,10,2,0.9259551240835254,2000-01-17
6,10,9,5,4,8,2,0,1,0.6066282625082469,2000-02-13
5,2,3,2,10,10,9,7,8,0.6200671453819435,2000-01-13
5,4,9,6,3,6,4,7,4,0.6559958855760611,2000-01-17
7,5,10,10,1,3,6,0,3,0.7540003686449447,2000-02-04
8,6,5,8,2,0,5,10,10,0.3484825285001517,2000-01-13
5,5,10,2,7,6,9,4,6,0.4110082063279795,2000-02-18
8,10,6,7,0,5,8,9,2,0.34592755582614243,2000-01-07
1,7,8,8,9,3,7,7,7,0.8793361071126871,2000-01-04
9,1,5,5,1,0,3,5,4,0.07907948510896923,2000-02-18
10,4,5,1,7,5,9,5,7,0.786744225206631,2000-02-20
9,5,6,4,1,7,8,9,0,0.8789956637085642,2000-01-18
2,4,1,2,8,2,1,10,4,0.7635581857061606,2000-02-10
6,3,1,0,6,1,6,10,2,0.795778597664288,2000-01-07
1,1,3,2,7,3,3,2,7,0.7377384370582047,2000-02-10
1,1,3,4,8,7,10,5,3,0.19195758938344298,2000-02-20
6,1,6,0,1,8,10,2,0,0.9680730202027021,2000-02-13
0,4,2,3,3,1,6,9,10,0.40996531950687043,2000-01-23
2,10,3,8,4,6,1,4,0,0.1390208469692128,2000-01-12
3,9,4,4,4,7,3,7,1,0.9293184030349108,2000-01-12
7,8,3,5,0,3,5,2,7,0.03172063012420567,2000-01-30
2,2,7,2,3,1,6,8,10,0.686282383607151,2000-01-27
1,8,10,9,10,4,7,1,1,0.9205173692039009,2000-01-27
8,5,10,6,3,6,6,4,2,0.14458967553644686,2000-01-13
1,10,8,9,2,7,1,0,9,0.3750870228297625,2000-01-10
8,2,0,7,7,7,8,1,2,0.9097181855918158,2000-01-15
1,4,2,1,10,2,10,10,5,0.7666979546012259,2000-02-09
9,5,0,0,4,4,2,9,4,0.7968915597050159,2000-01-08
10,5,10,2,6,10,1,7,2,0.7201673251357491,2000-01-27
5,2,5,2,8,3,10,3,8,0.032329284959278226,2000-01-15
5,1,5,1,1,4,2,3,5,0.19000214727139741,2000-02-14
1,7,4,9,7,1,2,10,7,0.10460876397511887,2000-01-03
8,6,6,6,6,2,2,8,5,0.08545449723090515,2000-02-06
6,3,2,9,0,2,1,1,1,0.8989022325148706,2000-01-06
4,4,5,0,8,9,0,0,9,0.36717615032332895,2000-01-05
2,0,3,2,10,5,2,6,4,0.825328487496506,2000-02-03
6,8,4,4,5,6,7,9,10,0.6496308662650199,2000-01-21
7,7,8,7,2,8,7,9,2,0.1554481284633774,2000-02-09
5,9,1,5,5,5,1,3,9,0.9255564432900656,2000-01-18
1,1,2,10,0,1,1,0,2,0.20418867688522524,2000-01-30
4,1,3,3,5,0,2,8,2,0.3806893046996418,2000-02-07
1,0,5,8,8,2,5,2,0,0.28535228587142003,2000-01-18
7,5,3,1,5,3,2,3,2,0.17248269859623366,2000-02-01
7,8,9,4,6,6,8,4,6,0.9788535704514323,2000-02-03
4,2,0,4,4,3,0,0,3,0.7677332729257106,2000-02-04
1,6,8,0,0,4,0,10,2,0.7754682127054277,2000-01-11
9,5,6,9,6,2,5,8,10,0.720487715163905,2000-01-23
1,1,0,4,0,5,10,2,8,0.09685056098647848,2000-01-07
6,9,0,9,4,9,7,1,4,0.9334553852606821,2000-01-10
1,10,8,7,6,5,1,3,5,0.966571619328445,2000-02-15
1,0,6,9,10,1,10,3,10,0.6146360718039866,2000-02-13
7,2,6,0,9,9,8,10,1,0.3393242796263456,2000-01-25
3,7,5,7,1,10,10,7,10,0.4327433104566949,2000-02-08
1,3,2,3,4,8,3,0,10,0.34769501473234987,2000-02-12
8,7,4,4,1,10,8,0,10,0.9751125313082485,2000-01-14
7,2,10,1,10,8,5,4,1,0.4581153126584938,2000-01-11
2,3,0,1,2,4,5,7,0,0.009088534941539161,2000-01-02
5,2,5,0,0,9,6,10,8,0.5591775502833269,2000-02-16
5,2,1,7,1,6,4,8,5,0.5007449851829466,2000-02-12
6,6,2,5,0,2,2,7,0,0.8552088750388802,2000-02-05
3,2,5,1,2,3,10,2,4,0.9130096268660507,2000-01-03
5,5,7,5,7,2,0,1,6,0.10262436893270643,2000-01-30
6,0,7,4,3,8,8,9,2,0.7015008730346646,2000-01-04
4,4,3,0,7,4,2,2,10,0.8917066573707787,2000-02-18
9,10,9,2,10,6,4,4,1,0.5156971819395281,2000-01-09
3,4,4,0,10,9,8,4,8,0.589113737648136,2000-01-08
6,1,10,8,1,5,1,7,3,0.11377826727758877,2000-01-29
6,4,4,9,8,8,3,8,3,0.8403359139770893,2000-01-15
5,0,6,1,10,2,4,8,7,0.9641660587839411,2000-02-11
5,0,8,3,7,10,2,7,9,0.2867243087078206,2000-01-14
8,10,8,4,1,8,9,8,8,0.798043274966248,2000-02-07
0,6,9,2,8,6,5,6,6,0.97463038375394,2000-01-03
10,6,9,10,0,3,9,9,5,0.9251887918719542,2000-01-23
2,3,3,5,2,1,3,5,10,0.19491939919998302,2000-01-17
0,3,1,0,6,9,6,8,0,0.5424066129877844,2000-01-22
3,5,3,5,4,2,0,5,0,0.7028180210368394,2000-01-22
0,3,0,4,8,0,7,4,7,0.11847013707937759,2000-02-10
7,9,6,9,2,9,5,3,4,0.8865416006294069,2000-02-13
3,1,8,1,4,1,10,1,2,0.8636513837331584,2000-01-10
3,0,10,0,4,9,8,5,0,0.6290772636369931,2000-01-28
5,8,9,9,4,2,5,7,0,0.7427916593279171,2000-02-02
4,2,4,4,4,1,8,7,2,0.6387882395825534,2000-02-08
9,4,7,7,2,9,9,0,8,0.017769629424785216,2000-02-12
4,0,9,0,6,5,0,8,5,0.26497699436148925,2000-02-13
2,1,8,2,5,7,3,7,7,0.254640912522866,2000-02-07
